country,species,year,population,iso3
Japan,"Cattle, non-dairy",1990,2804700,JPN
Japan,"Cattle, non-dairy",1991,2897800,JPN
Japan,"Cattle, non-dairy",1992,2956200,JPN
Japan,"Cattle, non-dairy",1993,2971700,JPN
Japan,"Cattle, non-dairy",1994,2965300,JPN
Japan,"Cattle, non-dairy",1995,2901100,JPN
Japan,"Cattle, non-dairy",1996,2851600,JPN
Japan,"Cattle, non-dairy",1997,2847700,JPN
Japan,"Cattle, non-dairy",1998,2842200,JPN
Japan,"Cattle, non-dairy",1999,2823600,JPN
Japan,"Cattle, non-dairy",2000,2805600,JPN
Japan,"Cattle, non-dairy",2001,2837900,JPN
Japan,"Cattle, non-dairy",2002,2805400,JPN
Japan,"Cattle, non-dairy",2003,2788400,JPN
Japan,"Cattle, non-dairy",2004,2746600,JPN
Japan,"Cattle, non-dairy",2005,2754700,JPN
Japan,"Cattle, non-dairy",2006,2805700,JPN
Japan,"Cattle, non-dairy",2007,2890100,JPN
Japan,"Cattle, non-dairy",2008,2922700,JPN
Japan,"Cattle, non-dairy",2009,2892300,JPN
Japan,"Cattle, non-dairy",2010,2762600,JPN
Japan,"Cattle, non-dairy",2011,2723100,JPN
Japan,"Cattle, non-dairy",2012,2642200,JPN
Japan,"Cattle, non-dairy",2013,2567200,JPN
Japan,"Cattle, non-dairy",2014,2488500,JPN
Japan,"Cattle, non-dairy",2015,2479100,JPN
Japan,"Cattle, non-dairy",2016,2498600,JPN
Japan,"Cattle, non-dairy",2017,2514500,JPN
Japan,"Cattle, non-dairy",2018,2503000,JPN
Japan,"Cattle, non-dairy",2019,2555100,JPN
Japan,Goats,1990,25899,JPN
Japan,Goats,1991,24643,JPN
Japan,Goats,1992,22567,JPN
Japan,Goats,1993,21455,JPN
Japan,Goats,1994,19193,JPN
Japan,Goats,1995,18823,JPN
Japan,Goats,1996,20156,JPN
Japan,Goats,1997,20755,JPN
Japan,Goats,1998,19987,JPN
Japan,Goats,1999,21134,JPN
Japan,Goats,2000,21541,JPN
Japan,Goats,2001,21982,JPN
Japan,Goats,2002,22219,JPN
Japan,Goats,2003,21327,JPN
Japan,Goats,2004,19823,JPN
Japan,Goats,2005,16329,JPN
Japan,Goats,2006,14845,JPN
Japan,Goats,2007,14702,JPN
Japan,Goats,2008,14033,JPN
Japan,Goats,2009,13616,JPN
Japan,Goats,2010,19183,JPN
Japan,Goats,2011,18655,JPN
Japan,Goats,2012,19454,JPN
Japan,Goats,2013,20164,JPN
Japan,Goats,2014,20268,JPN
Japan,Goats,2015,17225,JPN
Japan,Goats,2016,16446,JPN
Japan,Goats,2017,18996,JPN
Japan,Goats,2018,19326,JPN
Japan,Goats,2019,19573,JPN
Japan,Horses,1990,115779,JPN
Japan,Horses,1991,119273,JPN
Japan,Horses,1992,121093,JPN
Japan,Horses,1993,122410,JPN
Japan,Horses,1994,122234,JPN
Japan,Horses,1995,118155,JPN
Japan,Horses,1996,115314,JPN
Japan,Horses,1997,111330,JPN
Japan,Horses,1998,106830,JPN
Japan,Horses,1999,103977,JPN
Japan,Horses,2000,104561,JPN
Japan,Horses,2001,106018,JPN
Japan,Horses,2002,101955,JPN
Japan,Horses,2003,96603,JPN
Japan,Horses,2004,92886,JPN
Japan,Horses,2005,86968,JPN
Japan,Horses,2006,84349,JPN
Japan,Horses,2007,83141,JPN
Japan,Horses,2008,80757,JPN
Japan,Horses,2009,81376,JPN
Japan,Horses,2010,74610,JPN
Japan,Horses,2011,75199,JPN
Japan,Horses,2012,74302,JPN
Japan,Horses,2013,73977,JPN
Japan,Horses,2014,69041,JPN
Japan,Horses,2015,74092,JPN
Japan,Horses,2016,74660,JPN
Japan,Horses,2017,75597,JPN
Japan,Horses,2018,78193,JPN
Japan,Horses,2019,77762,JPN
Japan,Sheep,1990,20830,JPN
Japan,Sheep,1991,21676,JPN
Japan,Sheep,1992,21233,JPN
Japan,Sheep,1993,18129,JPN
Japan,Sheep,1994,16277,JPN
Japan,Sheep,1995,14335,JPN
Japan,Sheep,1996,13003,JPN
Japan,Sheep,1997,11536,JPN
Japan,Sheep,1998,12213,JPN
Japan,Sheep,1999,11121,JPN
Japan,Sheep,2000,12100,JPN
Japan,Sheep,2001,10758,JPN
Japan,Sheep,2002,10841,JPN
Japan,Sheep,2003,9635,JPN
Japan,Sheep,2004,8650,JPN
Japan,Sheep,2005,8855,JPN
Japan,Sheep,2006,9660,JPN
Japan,Sheep,2007,10310,JPN
Japan,Sheep,2008,12186,JPN
Japan,Sheep,2009,14140,JPN
Japan,Sheep,2010,19852,JPN
Japan,Sheep,2011,19977,JPN
Japan,Sheep,2012,16096,JPN
Japan,Sheep,2013,17201,JPN
Japan,Sheep,2014,17438,JPN
Japan,Sheep,2015,17513,JPN
Japan,Sheep,2016,17821,JPN
Japan,Sheep,2017,19785,JPN
Japan,Sheep,2018,20255,JPN
Japan,Sheep,2019,21199,JPN
Japan,Cattle,1990,4873100,JPN
Japan,Cattle,1991,4979000,JPN
Japan,Cattle,1992,5023400,JPN
Japan,Cattle,1993,4990100,JPN
Japan,Cattle,1994,4916900,JPN
Japan,Cattle,1995,4828400,JPN
Japan,Cattle,1996,4749900,JPN
Japan,Cattle,1997,4707400,JPN
Japan,Cattle,1998,4658300,JPN
Japan,Cattle,1999,4587900,JPN
Japan,Cattle,2000,4530900,JPN
Japan,Cattle,2001,4563700,JPN
Japan,Cattle,2002,4524200,JPN
Japan,Cattle,2003,4478800,JPN
Japan,Cattle,2004,4401600,JPN
Japan,Cattle,2005,4390700,JPN
Japan,Cattle,2006,4397800,JPN
Japan,Cattle,2007,4422800,JPN
Japan,Cattle,2008,4422600,JPN
Japan,Cattle,2009,4376600,JPN
Japan,Cattle,2010,4230000,JPN
Japan,Cattle,2011,4172100,JPN
Japan,Cattle,2012,4065600,JPN
Japan,Cattle,2013,3961900,JPN
Japan,Cattle,2014,3859800,JPN
Japan,Cattle,2015,3824200,JPN
Japan,Cattle,2016,3821700,JPN
Japan,Cattle,2017,3842500,JPN
Japan,Cattle,2018,3834600,JPN
Japan,Cattle,2019,3907400,JPN
Japan,Sheep and Goats,1990,46729,JPN
Japan,Sheep and Goats,1991,46319,JPN
Japan,Sheep and Goats,1992,43800,JPN
Japan,Sheep and Goats,1993,39584,JPN
Japan,Sheep and Goats,1994,35470,JPN
Japan,Sheep and Goats,1995,33158,JPN
Japan,Sheep and Goats,1996,33159,JPN
Japan,Sheep and Goats,1997,32291,JPN
Japan,Sheep and Goats,1998,32200,JPN
Japan,Sheep and Goats,1999,32255,JPN
Japan,Sheep and Goats,2000,33641,JPN
Japan,Sheep and Goats,2001,32740,JPN
Japan,Sheep and Goats,2002,33060,JPN
Japan,Sheep and Goats,2003,30962,JPN
Japan,Sheep and Goats,2004,28473,JPN
Japan,Sheep and Goats,2005,25184,JPN
Japan,Sheep and Goats,2006,24505,JPN
Japan,Sheep and Goats,2007,25012,JPN
Japan,Sheep and Goats,2008,26219,JPN
Japan,Sheep and Goats,2009,27756,JPN
Japan,Sheep and Goats,2010,39035,JPN
Japan,Sheep and Goats,2011,38632,JPN
Japan,Sheep and Goats,2012,35550,JPN
Japan,Sheep and Goats,2013,37365,JPN
Japan,Sheep and Goats,2014,37706,JPN
Japan,Sheep and Goats,2015,34738,JPN
Japan,Sheep and Goats,2016,34267,JPN
Japan,Sheep and Goats,2017,38781,JPN
Japan,Sheep and Goats,2018,39581,JPN
Japan,Sheep and Goats,2019,40772,JPN
Japan,Swine,1990,11335500,JPN
Japan,Swine,1991,10966000,JPN
Japan,Swine,1992,10783100,JPN
Japan,Swine,1993,10620300,JPN
Japan,Swine,1994,10250100,JPN
Japan,Swine,1995,9899500,JPN
Japan,Swine,1996,9823800,JPN
Japan,Swine,1997,9903700,JPN
Japan,Swine,1998,9879100,JPN
Japan,Swine,1999,9806500,JPN
Japan,Swine,2000,9788300,JPN
Japan,Swine,2001,9611300,JPN
Japan,Swine,2002,9725300,JPN
Japan,Swine,2003,9723400,JPN
Japan,Swine,2004,9672100,JPN
Japan,Swine,2005,9620800,JPN
Japan,Swine,2006,9759100,JPN
Japan,Swine,2007,9745400,JPN
Japan,Swine,2008,9899500,JPN
Japan,Swine,2009,9833900,JPN
Japan,Swine,2010,9768300,JPN
Japan,Swine,2011,9735600,JPN
Japan,Swine,2012,9684300,JPN
Japan,Swine,2013,9536100,JPN
Japan,Swine,2014,9424450,JPN
Japan,Swine,2015,9312800,JPN
Japan,Swine,2016,9345900,JPN
Japan,Swine,2017,9189700,JPN
Japan,Swine,2018,9156600,JPN
Japan,Swine,2019,9156600,JPN
Jordan,Buffaloes,2010,100,JOR
Jordan,Buffaloes,2012,100,JOR
Jordan,Buffaloes,2013,103,JOR
Jordan,Buffaloes,2014,106,JOR
Jordan,Buffaloes,2015,109,JOR
Jordan,Camels,2010,12500,JOR
Jordan,Camels,2012,11050,JOR
Jordan,Camels,2013,11382,JOR
Jordan,Camels,2014,11723,JOR
Jordan,Camels,2015,12075,JOR
Jordan,"Cattle, dairy",2010,51269,JOR
Jordan,"Cattle, dairy",2012,51400,JOR
Jordan,"Cattle, dairy",2013,52942,JOR
Jordan,"Cattle, dairy",2014,54530,JOR
Jordan,"Cattle, dairy",2015,56166,JOR
Jordan,"Cattle, non-dairy",2010,18303,JOR
Jordan,"Cattle, non-dairy",2012,14670,JOR
Jordan,"Cattle, non-dairy",2013,15110,JOR
Jordan,"Cattle, non-dairy",2014,15563,JOR
Jordan,"Cattle, non-dairy",2015,16030,JOR
Jordan,Goats,2010,850000,JOR
Jordan,Goats,2012,888236,JOR
Jordan,Goats,2013,914883,JOR
Jordan,Goats,2014,942330,JOR
Jordan,Goats,2015,970599,JOR
Jordan,Horses,2010,2400,JOR
Jordan,Horses,2012,2400,JOR
Jordan,Horses,2013,2472,JOR
Jordan,Horses,2014,2546,JOR
Jordan,Horses,2015,2623,JOR
Jordan,Sheep,2010,2316311,JOR
Jordan,Sheep,2012,2405630,JOR
Jordan,Sheep,2013,2477799,JOR
Jordan,Sheep,2014,2552133,JOR
Jordan,Sheep,2015,2628697,JOR
Jordan,Mules and Asses,2010,10300,JOR
Jordan,Mules and Asses,2012,10200,JOR
Jordan,Mules and Asses,2013,10506,JOR
Jordan,Mules and Asses,2014,10821,JOR
Jordan,Mules and Asses,2015,11146,JOR
Kazakhstan,Buffaloes,1992,11000,KAZ
Kazakhstan,Buffaloes,1993,10500,KAZ
Kazakhstan,Buffaloes,1994,10500,KAZ
Kazakhstan,Buffaloes,1995,10000,KAZ
Kazakhstan,Buffaloes,1996,10000,KAZ
Kazakhstan,Buffaloes,1997,9000,KAZ
Kazakhstan,Buffaloes,1998,9000,KAZ
Kazakhstan,Buffaloes,1999,9000,KAZ
Kazakhstan,Buffaloes,2000,9000,KAZ
Kazakhstan,Buffaloes,2001,9000,KAZ
Kazakhstan,Buffaloes,2002,9000,KAZ
Kazakhstan,Buffaloes,2003,9000,KAZ
Kazakhstan,Buffaloes,2004,9000,KAZ
Kazakhstan,Buffaloes,2005,10000,KAZ
Kazakhstan,Buffaloes,2006,10000,KAZ
Kazakhstan,Buffaloes,2007,10000,KAZ
Kazakhstan,Buffaloes,2008,10000,KAZ
Kazakhstan,Buffaloes,2009,10000,KAZ
Kazakhstan,Buffaloes,2010,10000,KAZ
Kazakhstan,Buffaloes,2011,10000,KAZ
Kazakhstan,Buffaloes,2012,10000,KAZ
Kazakhstan,Buffaloes,2013,10000,KAZ
Kazakhstan,Buffaloes,2014,10000,KAZ
Kazakhstan,Buffaloes,2015,10000,KAZ
Kazakhstan,Buffaloes,2016,10128,KAZ
Kazakhstan,Buffaloes,2017,10355,KAZ
Kazakhstan,Buffaloes,2018,10436,KAZ
Kazakhstan,Buffaloes,2019,10507,KAZ
Kazakhstan,Camels,1992,148800,KAZ
Kazakhstan,Camels,1993,154800,KAZ
Kazakhstan,Camels,1994,141200,KAZ
Kazakhstan,Camels,1995,130500,KAZ
Kazakhstan,Camels,1996,111200,KAZ
Kazakhstan,Camels,1997,97100,KAZ
Kazakhstan,Camels,1998,95800,KAZ
Kazakhstan,Camels,1999,96100,KAZ
Kazakhstan,Camels,2000,98200,KAZ
Kazakhstan,Camels,2001,103800,KAZ
Kazakhstan,Camels,2002,107500,KAZ
Kazakhstan,Camels,2003,114900,KAZ
Kazakhstan,Camels,2004,125700,KAZ
Kazakhstan,Camels,2005,130500,KAZ
Kazakhstan,Camels,2006,138600,KAZ
Kazakhstan,Camels,2007,143200,KAZ
Kazakhstan,Camels,2008,148300,KAZ
Kazakhstan,Camels,2009,155500,KAZ
Kazakhstan,Camels,2010,169600,KAZ
Kazakhstan,Camels,2011,173200,KAZ
Kazakhstan,Camels,2012,164800,KAZ
Kazakhstan,Camels,2013,160900,KAZ
Kazakhstan,Camels,2014,165888,KAZ
Kazakhstan,Camels,2015,170513,KAZ
Kazakhstan,Camels,2016,180077,KAZ
Kazakhstan,Camels,2017,193124,KAZ
Kazakhstan,Camels,2018,207566,KAZ
Kazakhstan,Camels,2019,216358,KAZ
Kazakhstan,"Cattle, dairy",1992,3623400,KAZ
Kazakhstan,"Cattle, dairy",1993,3687200,KAZ
Kazakhstan,"Cattle, dairy",1994,3396700,KAZ
Kazakhstan,"Cattle, dairy",1995,3045000,KAZ
Kazakhstan,"Cattle, dairy",1996,2546600,KAZ
Kazakhstan,"Cattle, dairy",1997,2109600,KAZ
Kazakhstan,"Cattle, dairy",1998,1952800,KAZ
Kazakhstan,"Cattle, dairy",1999,1962300,KAZ
Kazakhstan,"Cattle, dairy",2000,2014700,KAZ
Kazakhstan,"Cattle, dairy",2001,2077200,KAZ
Kazakhstan,"Cattle, dairy",2002,2171400,KAZ
Kazakhstan,"Cattle, dairy",2003,2267300,KAZ
Kazakhstan,"Cattle, dairy",2004,2376200,KAZ
Kazakhstan,"Cattle, dairy",2005,2442600,KAZ
Kazakhstan,"Cattle, dairy",2006,2569000,KAZ
Kazakhstan,"Cattle, dairy",2007,2605600,KAZ
Kazakhstan,"Cattle, dairy",2008,2675400,KAZ
Kazakhstan,"Cattle, dairy",2009,2717300,KAZ
Kazakhstan,"Cattle, dairy",2010,2751300,KAZ
Kazakhstan,"Cattle, dairy",2011,2502800,KAZ
Kazakhstan,"Cattle, dairy",2012,2580100,KAZ
Kazakhstan,"Cattle, dairy",2013,2734800,KAZ
Kazakhstan,"Cattle, dairy",2014,2835200,KAZ
Kazakhstan,"Cattle, dairy",2015,2999347,KAZ
Kazakhstan,"Cattle, dairy",2016,3209945,KAZ
Kazakhstan,"Cattle, dairy",2017,3362435,KAZ
Kazakhstan,"Cattle, dairy",2018,3576535,KAZ
Kazakhstan,"Cattle, dairy",2019,3769765,KAZ
Kazakhstan,"Cattle, non-dairy",1992,7220868,KAZ
Kazakhstan,"Cattle, non-dairy",1993,6864852,KAZ
Kazakhstan,"Cattle, non-dairy",1994,5672231,KAZ
Kazakhstan,"Cattle, non-dairy",1995,4627474,KAZ
Kazakhstan,"Cattle, non-dairy",1996,3491014,KAZ
Kazakhstan,"Cattle, non-dairy",1997,2665568,KAZ
Kazakhstan,"Cattle, non-dairy",1998,2432186,KAZ
Kazakhstan,"Cattle, non-dairy",1999,2469547,KAZ
Kazakhstan,"Cattle, non-dairy",2000,2537475,KAZ
Kazakhstan,"Cattle, non-dairy",2001,2688372,KAZ
Kazakhstan,"Cattle, non-dairy",2002,2896765,KAZ
Kazakhstan,"Cattle, non-dairy",2003,3158288,KAZ
Kazakhstan,"Cattle, non-dairy",2004,3430000,KAZ
Kazakhstan,"Cattle, non-dairy",2005,3656952,KAZ
Kazakhstan,"Cattle, non-dairy",2006,3749868,KAZ
Kazakhstan,"Cattle, non-dairy",2007,3924419,KAZ
Kazakhstan,"Cattle, non-dairy",2008,4022551,KAZ
Kazakhstan,"Cattle, non-dairy",2009,4097393,KAZ
Kazakhstan,"Cattle, non-dairy",2010,4153312,KAZ
Kazakhstan,"Cattle, non-dairy",2011,3881115,KAZ
Kazakhstan,"Cattle, non-dairy",2012,3772309,KAZ
Kazakhstan,"Cattle, non-dairy",2013,3780193,KAZ
Kazakhstan,"Cattle, non-dairy",2014,3878568,KAZ
Kazakhstan,"Cattle, non-dairy",2015,3862805,KAZ
Kazakhstan,"Cattle, non-dairy",2016,3885554,KAZ
Kazakhstan,"Cattle, non-dairy",2017,4126356,KAZ
Kazakhstan,"Cattle, non-dairy",2018,4335729,KAZ
Kazakhstan,"Cattle, non-dairy",2019,4447637,KAZ
Kazakhstan,Goats,1992,1245611,KAZ
Kazakhstan,Goats,1993,1306096,KAZ
Kazakhstan,Goats,1994,1069882,KAZ
Kazakhstan,Goats,1995,1025264,KAZ
Kazakhstan,Goats,1996,963228,KAZ
Kazakhstan,Goats,1997,891648,KAZ
Kazakhstan,Goats,1998,996394,KAZ
Kazakhstan,Goats,1999,1111041,KAZ
Kazakhstan,Goats,2000,1242748,KAZ
Kazakhstan,Goats,2001,1516422,KAZ
Kazakhstan,Goats,2002,1772202,KAZ
Kazakhstan,Goats,2003,2179611,KAZ
Kazakhstan,Goats,2004,2532023,KAZ
Kazakhstan,Goats,2005,2778497,KAZ
Kazakhstan,Goats,2006,3026164,KAZ
Kazakhstan,Goats,2007,3113611,KAZ
Kazakhstan,Goats,2008,3154650,KAZ
Kazakhstan,Goats,2009,3231719,KAZ
Kazakhstan,Goats,2010,3191296,KAZ
Kazakhstan,Goats,2011,3164390,KAZ
Kazakhstan,Goats,2012,2977796,KAZ
Kazakhstan,Goats,2013,2818849,KAZ
Kazakhstan,Goats,2014,2838464,KAZ
Kazakhstan,Goats,2015,2776341,KAZ
Kazakhstan,Goats,2016,2743213,KAZ
Kazakhstan,Goats,2017,2719044,KAZ
Kazakhstan,Goats,2018,2723557,KAZ
Kazakhstan,Goats,2019,2675571,KAZ
Kazakhstan,Horses,1992,1703500,KAZ
Kazakhstan,Horses,1993,1776600,KAZ
Kazakhstan,Horses,1994,1636000,KAZ
Kazakhstan,Horses,1995,1556900,KAZ
Kazakhstan,Horses,1996,1310000,KAZ
Kazakhstan,Horses,1997,1082700,KAZ
Kazakhstan,Horses,1998,986300,KAZ
Kazakhstan,Horses,1999,969600,KAZ
Kazakhstan,Horses,2000,976000,KAZ
Kazakhstan,Horses,2001,989500,KAZ
Kazakhstan,Horses,2002,1019300,KAZ
Kazakhstan,Horses,2003,1064300,KAZ
Kazakhstan,Horses,2004,1120400,KAZ
Kazakhstan,Horses,2005,1163500,KAZ
Kazakhstan,Horses,2006,1235600,KAZ
Kazakhstan,Horses,2007,1291100,KAZ
Kazakhstan,Horses,2008,1370500,KAZ
Kazakhstan,Horses,2009,1438700,KAZ
Kazakhstan,Horses,2010,1528300,KAZ
Kazakhstan,Horses,2011,1607400,KAZ
Kazakhstan,Horses,2012,1686200,KAZ
Kazakhstan,Horses,2013,1784500,KAZ
Kazakhstan,Horses,2014,1937921,KAZ
Kazakhstan,Horses,2015,2070273,KAZ
Kazakhstan,Horses,2016,2259218,KAZ
Kazakhstan,Horses,2017,2415654,KAZ
Kazakhstan,Horses,2018,2646535,KAZ
Kazakhstan,Horses,2019,2852256,KAZ
Kazakhstan,Sheep,1992,38448806,KAZ
Kazakhstan,Sheep,1993,38146522,KAZ
Kazakhstan,Sheep,1994,27919066,KAZ
Kazakhstan,Sheep,1995,21570624,KAZ
Kazakhstan,Sheep,1996,14828544,KAZ
Kazakhstan,Sheep,1997,11101709,KAZ
Kazakhstan,Sheep,1998,10012378,KAZ
Kazakhstan,Sheep,1999,10051661,KAZ
Kazakhstan,Sheep,2000,10298189,KAZ
Kazakhstan,Sheep,2001,10607040,KAZ
Kazakhstan,Sheep,2002,11275200,KAZ
Kazakhstan,Sheep,2003,12003955,KAZ
Kazakhstan,Sheep,2004,13002278,KAZ
Kazakhstan,Sheep,2005,13830336,KAZ
Kazakhstan,Sheep,2006,14761382,KAZ
Kazakhstan,Sheep,2007,15517555,KAZ
Kazakhstan,Sheep,2008,16273267,KAZ
Kazakhstan,Sheep,2009,16889265,KAZ
Kazakhstan,Sheep,2010,17640692,KAZ
Kazakhstan,Sheep,2011,17786233,KAZ
Kazakhstan,Sheep,2012,17438074,KAZ
Kazakhstan,Sheep,2013,17507843,KAZ
Kazakhstan,Sheep,2014,17896668,KAZ
Kazakhstan,Sheep,2015,18072939,KAZ
Kazakhstan,Sheep,2016,18299306,KAZ
Kazakhstan,Sheep,2017,18489378,KAZ
Kazakhstan,Sheep,2018,18911436,KAZ
Kazakhstan,Sheep,2019,19483713,KAZ
Kazakhstan,Cattle,1992,10844268,KAZ
Kazakhstan,Cattle,1993,10552052,KAZ
Kazakhstan,Cattle,1994,9068931,KAZ
Kazakhstan,Cattle,1995,7672474,KAZ
Kazakhstan,Cattle,1996,6037614,KAZ
Kazakhstan,Cattle,1997,4775168,KAZ
Kazakhstan,Cattle,1998,4384986,KAZ
Kazakhstan,Cattle,1999,4431847,KAZ
Kazakhstan,Cattle,2000,4552175,KAZ
Kazakhstan,Cattle,2001,4765572,KAZ
Kazakhstan,Cattle,2002,5068165,KAZ
Kazakhstan,Cattle,2003,5425588,KAZ
Kazakhstan,Cattle,2004,5806200,KAZ
Kazakhstan,Cattle,2005,6099552,KAZ
Kazakhstan,Cattle,2006,6318868,KAZ
Kazakhstan,Cattle,2007,6530019,KAZ
Kazakhstan,Cattle,2008,6697951,KAZ
Kazakhstan,Cattle,2009,6814693,KAZ
Kazakhstan,Cattle,2010,6904612,KAZ
Kazakhstan,Cattle,2011,6383915,KAZ
Kazakhstan,Cattle,2012,6352409,KAZ
Kazakhstan,Cattle,2013,6514993,KAZ
Kazakhstan,Cattle,2014,6713768,KAZ
Kazakhstan,Cattle,2015,6862152,KAZ
Kazakhstan,Cattle,2016,7095499,KAZ
Kazakhstan,Cattle,2017,7488791,KAZ
Kazakhstan,Cattle,2018,7912264,KAZ
Kazakhstan,Cattle,2019,8217402,KAZ
Kazakhstan,Mules and Asses,1992,45000,KAZ
Kazakhstan,Mules and Asses,1993,40000,KAZ
Kazakhstan,Mules and Asses,1994,40000,KAZ
Kazakhstan,Mules and Asses,1995,40000,KAZ
Kazakhstan,Mules and Asses,1996,35000,KAZ
Kazakhstan,Mules and Asses,1997,29000,KAZ
Kazakhstan,Mules and Asses,1998,29000,KAZ
Kazakhstan,Mules and Asses,1999,30000,KAZ
Kazakhstan,Mules and Asses,2000,30000,KAZ
Kazakhstan,Mules and Asses,2001,30000,KAZ
Kazakhstan,Mules and Asses,2002,30000,KAZ
Kazakhstan,Mules and Asses,2003,30000,KAZ
Kazakhstan,Mules and Asses,2004,31000,KAZ
Kazakhstan,Mules and Asses,2005,30000,KAZ
Kazakhstan,Mules and Asses,2006,30000,KAZ
Kazakhstan,Mules and Asses,2007,30000,KAZ
Kazakhstan,Mules and Asses,2008,30000,KAZ
Kazakhstan,Mules and Asses,2009,30000,KAZ
Kazakhstan,Mules and Asses,2010,30000,KAZ
Kazakhstan,Mules and Asses,2011,30000,KAZ
Kazakhstan,Mules and Asses,2012,30000,KAZ
Kazakhstan,Mules and Asses,2013,30000,KAZ
Kazakhstan,Mules and Asses,2014,30000,KAZ
Kazakhstan,Mules and Asses,2015,29379,KAZ
Kazakhstan,Mules and Asses,2016,28991,KAZ
Kazakhstan,Mules and Asses,2017,29140,KAZ
Kazakhstan,Mules and Asses,2018,29066,KAZ
Kazakhstan,Mules and Asses,2019,28992,KAZ
Kazakhstan,Sheep and Goats,1992,39694417,KAZ
Kazakhstan,Sheep and Goats,1993,39452618,KAZ
Kazakhstan,Sheep and Goats,1994,28988948,KAZ
Kazakhstan,Sheep and Goats,1995,22595888,KAZ
Kazakhstan,Sheep and Goats,1996,15791772,KAZ
Kazakhstan,Sheep and Goats,1997,11993357,KAZ
Kazakhstan,Sheep and Goats,1998,11008772,KAZ
Kazakhstan,Sheep and Goats,1999,11162702,KAZ
Kazakhstan,Sheep and Goats,2000,11540937,KAZ
Kazakhstan,Sheep and Goats,2001,12123462,KAZ
Kazakhstan,Sheep and Goats,2002,13047402,KAZ
Kazakhstan,Sheep and Goats,2003,14183566,KAZ
Kazakhstan,Sheep and Goats,2004,15534301,KAZ
Kazakhstan,Sheep and Goats,2005,16608833,KAZ
Kazakhstan,Sheep and Goats,2006,17787546,KAZ
Kazakhstan,Sheep and Goats,2007,18631166,KAZ
Kazakhstan,Sheep and Goats,2008,19427917,KAZ
Kazakhstan,Sheep and Goats,2009,20120984,KAZ
Kazakhstan,Sheep and Goats,2010,20831988,KAZ
Kazakhstan,Sheep and Goats,2011,20950623,KAZ
Kazakhstan,Sheep and Goats,2012,20415870,KAZ
Kazakhstan,Sheep and Goats,2013,20326692,KAZ
Kazakhstan,Sheep and Goats,2014,20735132,KAZ
Kazakhstan,Sheep and Goats,2015,20849280,KAZ
Kazakhstan,Sheep and Goats,2016,21042519,KAZ
Kazakhstan,Sheep and Goats,2017,21208422,KAZ
Kazakhstan,Sheep and Goats,2018,21634993,KAZ
Kazakhstan,Sheep and Goats,2019,22159284,KAZ
Kazakhstan,Swine,1992,3238750,KAZ
Kazakhstan,Swine,1993,3056500,KAZ
Kazakhstan,Swine,1994,2478375,KAZ
Kazakhstan,Swine,1995,2028375,KAZ
Kazakhstan,Swine,1996,1295625,KAZ
Kazakhstan,Swine,1997,1098750,KAZ
Kazakhstan,Swine,1998,1114750,KAZ
Kazakhstan,Swine,1999,1230250,KAZ
Kazakhstan,Swine,2000,1345000,KAZ
Kazakhstan,Swine,2001,1404750,KAZ
Kazakhstan,Swine,2002,1537250,KAZ
Kazakhstan,Swine,2003,1711000,KAZ
Kazakhstan,Swine,2004,1615125,KAZ
Kazakhstan,Swine,2005,1602375,KAZ
Kazakhstan,Swine,2006,1631125,KAZ
Kazakhstan,Swine,2007,1690875,KAZ
Kazakhstan,Swine,2008,1684125,KAZ
Kazakhstan,Swine,2009,1657875,KAZ
Kazakhstan,Swine,2010,1680000,KAZ
Kazakhstan,Swine,2011,1505250,KAZ
Kazakhstan,Swine,2012,1289500,KAZ
Kazakhstan,Swine,2013,1152875,KAZ
Kazakhstan,Swine,2014,1105923,KAZ
Kazakhstan,Swine,2015,1109534,KAZ
Kazakhstan,Swine,2016,1042788,KAZ
Kazakhstan,Swine,2017,1018901,KAZ
Kazakhstan,Swine,2018,998415,KAZ
Kazakhstan,Swine,2019,1016586,KAZ
Latvia,"Cattle, non-dairy",1992,1144300,LVA
Latvia,"Cattle, non-dairy",1993,677900,LVA
Latvia,"Cattle, non-dairy",1994,550900,LVA
Latvia,"Cattle, non-dairy",1995,529400,LVA
Latvia,"Cattle, non-dairy",1996,509400,LVA
Latvia,"Cattle, non-dairy",1997,476900,LVA
Latvia,"Cattle, non-dairy",1998,434400,LVA
Latvia,"Cattle, non-dairy",1999,378400,LVA
Latvia,"Cattle, non-dairy",2000,366700,LVA
Latvia,"Cattle, non-dairy",2001,384700,LVA
Latvia,"Cattle, non-dairy",2002,388100,LVA
Latvia,"Cattle, non-dairy",2003,378600,LVA
Latvia,"Cattle, non-dairy",2004,371100,LVA
Latvia,"Cattle, non-dairy",2005,385200,LVA
Latvia,"Cattle, non-dairy",2006,377200,LVA
Latvia,"Cattle, non-dairy",2007,398800,LVA
Latvia,"Cattle, non-dairy",2008,381100,LVA
Latvia,"Cattle, non-dairy",2009,378200,LVA
Latvia,"Cattle, non-dairy",2010,379500,LVA
Latvia,"Cattle, non-dairy",2011,380700,LVA
Latvia,"Cattle, non-dairy",2012,393100,LVA
Latvia,"Cattle, non-dairy",2013,406500,LVA
Latvia,"Cattle, non-dairy",2014,422100,LVA
Latvia,"Cattle, non-dairy",2015,419100,LVA
Latvia,"Cattle, non-dairy",2016,412300,LVA
Latvia,"Cattle, non-dairy",2017,405800,LVA
